18
958 1763
550 537 192
160 739 147
135 476 71
551 581 233
898 465 470
231 527 110
224 187 283
480 26 831
308 99 245
149 63 646
207 636 912
52 544 404
558 516 569
462 752 203
383 115 282
224 338 787
728 342 756
660 616 297
73 750 792
320 226 233
820 502 159
921 610 403
224 522 208
275 626 411
384 27 247
76 849 679
684 600 659
718 304 608
546 187 38
782 891 488
312 204 878
503 736 207
2 272 971
379 596 508
417 122 511
526 279 495
813 903 215
386 459 119
346 119 319
383 296 831
727 515 366
229 41 901
294 635 495
239 666 839
324 674 769
141 582 976
656 570 808
144 633 223
241 827 291
168 895 453
194 131 864
84 611 231
64 44 550
576 745 490
617 164 427
568 427 173
735 65 829
133 832 170
113 338 551
107 641 348
700 53 314
505 580 920
735 571 302
607 651 976
376 233 122
899 273 204
801 595 540
353 185 164
743 48 246
170 203 729
117 575 811
38 169 97
610 290 157
227 6 75
433 839 878
800 253 910
523 347 492
12 638 726
777 852 941
61 717 297
282 156 786
519 71 558
821 363 845
904 800 831
924 29 151
724 103 700
555 196 867
894 314 195
679 313 902
383 426 2
318 656 302
77 779 53
672 788 919
370 126 704
300 375 86
365 526 442
143 320 485
387 115 782
774 701 453
16 102 12
113 678 661
734 623 843
731 774 79
143 269 543
745 48 118
345 636 380
88 176 886
764 863 213
116 135 455
232 923 427
291 253 228
804 584 322
529 553 430
679 748 139
33 153 116
877 251 777
576 357 305
376 574 809
503 530 827
174 235 837
516 391 284
137 499 282
210 480 636
441 403 343
201 331 764
131 325 212
260 569 484
178 146 550
65 660 524
61 915 702
375 580 78
796 869 811
799 916 322
397 38 161
123 501 796
485 519 908
252 747 942
376 32 183
560 409 9
643 51 34
711 692 6
263 767 853
261 694 464
851 535 367
477 67 756
889 620 280
366 738 118
499 99 573
190 492 23
674 160 716
60 564 835
628 377 31
847 193 334
248 755 926
863 575 441
496 645 547
934 884 736
13 575 291
769 274 640
539 547 930
256 803 827
101 319 572
730 476 270
676 471 589
581 882 761
9 387 831
748 490 779
418 914 187
824 719 502
151 513 374
582 877 707
823 450 543
115 516 580
851 321 17
534 87 69
36 833 156
518 320 508
481 228 495
652 504 370
873 304 975
813 41 647
274 212 990
647 495 923
488 529 651
629 482 468
47 653 544
691 58 633
209 75 368
584 744 161
295 96 814
109 161 481
41 877 838
445 879 616
490 158 891
814 177 339
772 370 765
73 214 349
122 624 376
763 605 115
671 390 13
302 781 951
563 305 601
14 448 121
808 509 957
52 315 774
701 288 168
854 424 53
769 147 263
87 165 434
162 143 43
119 629 666
719 443 345
721 465 748
669 702 642
552 150 263
263 749 222
815 931 109
306 428 49
416 534 229
342 762 256
176 665 567
315 395 68
471 169 73
802 13 877
492 701 121
226 390 363
249 164 357
764 307 726
832 905 301
8 707 571
471 909 346
847 292 700
49 60 984
718 149 602
425 273 264
17 446 810
832 878 438
913 695 161
767 36 407
886 542 930
164 49 161
415 640 327
698 573 795
698 59 584
254 87 669
358 421 192
473 855 731
406 106 594
834 411 701
597 81 411
289 430 961
24 222 933
331 650 445
574 422 628
611 143 497
412 328 760
424 91 906
815 85 530
458 700 568
895 389 565
762 188 584
599 166 226
756 328 358
130 761 265
673 538 757
687 920 704
870 214 97
322 302 788
300 43 776
373 240 82
929 626 578
39 314 872
832 237 48
681 187 830
809 925 29
511 758 270
240 303 760
633 14 371
649 483 546
112 762 953
138 469 109
321 278 737
914 306 32
587 478 68
572 237 995
216 107 123
321 701 568
392 637 488
347 770 778
22 552 708
78 463 397
249 78 404
418 754 285
303 431 153
649 112 271
129 831 470
277 597 329
653 238 114
272 584 332
144 698 192
9 35 648
306 537 599
488 818 617
711 552 159
853 770 818
196 813 920
338 590 688
176 28 964
776 849 131
97 667 944
911 396 132
490 524 98
144 727 263
790 675 264
741 240 241
548 700 312
145 684 884
100 737 935
855 44 920
734 574 219
156 726 296
487 588 404
394 670 667
502 118 346
812 611 701
572 265 897
842 544 697
152 933 990
537 65 556
31 175 493
741 805 658
61 424 92
155 815 852
707 930 416
682 595 481
219 904 486
917 542 940
685 515 92
138 914 861
673 119 292
502 640 559
488 713 364
732 139 833
59 128 761
474 862 933
576 48 919
100 781 157
665 713 928
616 150 917
836 302 227
409 670 487
79 470 367
472 602 155
438 439 329
560 872 643
140 480 856
624 676 900
338 458 855
743 170 788
325 468 56
650 25 991
72 255 885
547 389 644
125 657 609
609 864 480
853 727 430
831 513 109
526 186 671
382 727 859
558 332 598
556 352 70
791 213 796
616 418 161
574 849 892
86 850 154
750 647 671
554 525 167
138 270 52
553 422 52
157 629 211
124 272 820
403 372 357
794 932 734
105 280 682
284 425 947
453 420 124
89 727 152
927 778 455
573 511 127
390 176 595
129 642 832
816 607 807
818 589 382
499 309 674
493 158 891
428 374 975
714 451 470
60 145 421
766 536 119
216 927 619
360 871 254
522 568 982
485 563 981
444 607 982
660 155 503
285 26 444
233 534 758
266 39 697
824 233 552
504 157 236
919 198 376
40 13 277
317 124 677
855 46 734
894 889 306
469 557 994
634 916 851
467 136 857
519 600 137
538 636 643
533 331 303
257 33 523
309 437 591
131 642 6
228 392 664
312 184 285
80 33 581
98 20 242
498 469 969
947 1815
553 531 397
714 897 252
150 770 823
333 451 325
27 507 363
555 63 449
636 758 751
24 600 625
215 751 348
812 677 604
120 543 894
372 112 932
329 327 143
124 86 74
29 895 631
668 649 871
666 198 907
109 710 808
410 123 255
274 435 918
923 896 30
771 434 684
68 507 555
521 550 411
882 485 604
239 51 343
387 193 382
341 393 754
602 545 317
669 777 823
82 169 595
122 414 260
455 20 642
551 782 883
944 101 755
440 137 885
612 806 264
269 510 507
944 321 477
648 552 224
809 588 546
889 907 577
580 391 254
567 62 611
59 267 805
775 217 376
861 701 436
83 515 323
821 27 321
85 789 544
112 627 661
519 487 847
733 890 995
58 428 282
442 913 727
73 554 983
547 271 880
498 231 856
856 497 414
177 345 932
60 549 807
585 122 522
507 397 506
795 806 109
439 458 943
347 181 286
276 125 434
409 250 268
419 454 172
272 757 567
410 261 528
668 259 352
189 534 285
511 621 335
851 795 77
928 943 517
920 330 576
927 945 483
77 827 648
116 918 978
860 518 371
919 729 940
936 907 264
288 870 365
779 133 783
535 398 544
651 945 384
848 698 258
337 906 788
331 369 284
635 601 893
340 436 390
649 353 593
701 894 877
3 867 153
199 144 343
234 647 194
29 558 499
567 95 414
603 302 606
91 80 595
274 74 393
36 12 704
63 701 425
198 511 866
575 158 442
3 577 730
355 483 107
476 100 931
13 752 466
53 789 98
923 434 110
230 408 169
552 141 202
72 680 983
844 136 591
650 466 597
515 504 945
672 671 177
659 83 853
739 670 656
546 920 605
772 810 93
79 99 132
936 544 567
129 836 147
740 564 824
704 734 772
799 508 62
380 892 683
407 722 389
35 591 750
310 329 886
211 30 551
425 885 460
199 467 899
66 653 250
405 882 521
738 45 585
179 141 937
829 465 749
893 76 901
925 597 876
659 937 420
824 398 210
226 74 405
171 900 280
641 492 739
851 167 25
838 648 60
183 755 973
453 534 785
704 779 381
731 492 319
368 426 304
455 558 349
29 405 64
47 819 995
678 418 499
375 65 152
919 298 880
712 690 697
537 873 564
329 220 282
839 662 97
898 722 855
656 926 388
121 607 467
364 20 309
50 168 272
215 463 82
413 318 634
214 254 587
297 335 294
478 789 146
158 365 583
731 432 607
923 835 669
867 526 442
844 419 613
812 254 600
371 645 485
779 832 764
137 914 634
34 514 656
323 56 104
455 335 774
718 432 255
863 475 433
150 596 782
874 492 511
28 314 44
863 437 591
607 373 161
462 336 715
931 290 927
792 290 97
930 35 457
500 256 457
679 571 99
529 799 243
607 67 46
903 445 807
291 70 362
26 491 113
107 821 896
354 380 700
715 916 23
802 842 154
140 170 122
417 432 110
670 249 833
764 507 373
570 642 146
112 830 853
945 272 716
913 286 473
155 565 152
573 839 400
446 307 462
69 580 499
806 127 542
844 153 172
503 98 593
865 925 77
285 804 78
173 535 53
730 792 189
933 603 613
670 451 25
926 105 634
300 894 248
490 469 988
691 832 908
168 397 472
434 578 908
8 718 402
576 208 970
751 829 46
926 93 863
252 749 895
298 126 298
890 332 109
41 550 218
260 599 167
792 665 133
290 920 94
78 454 132
500 829 970
573 416 321
590 164 615
3 885 809
693 725 335
756 438 60
716 279 106
513 635 104
234 435 95
65 432 802
227 686 708
607 855 396
175 847 725
472 332 388
331 656 846
907 471 912
8 535 598
679 543 468
73 749 391
911 91 140
575 391 860
416 36 622
335 348 299
447 561 201
96 317 831
912 121 688
124 930 897
751 590 304
43 584 884
64 575 749
25 358 502
217 615 87
125 794 324
598 696 687
614 767 145
819 447 606
189 316 616
273 142 934
342 521 926
415 13 772
937 884 864
447 620 833
647 472 817
272 891 566
693 704 809
634 720 626
918 927 481
711 750 515
72 440 463
639 760 711
117 255 449
243 3 787
270 474 242
559 899 292
597 808 243
299 669 328
592 110 555
104 563 279
161 541 618
521 819 31
630 524 989
40 409 75
520 834 630
347 168 401
837 760 896
726 685 441
300 748 705
269 720 538
513 414 452
34 258 510
8 654 975
449 333 120
751 421 453
471 508 800
606 51 884
821 780 270
439 850 220
724 849 20
409 669 362
673 48 194
363 925 570
627 452 333
242 477 341
309 101 221
141 259 978
444 604 608
463 314 382
353 544 94
347 426 728
512 242 894
413 674 242
93 443 919
300 254 381
40 406 470
170 9 692
618 734 646
229 281 649
630 895 779
39 451 454
16 787 100
854 115 651
66 282 558
939 602 726
759 547 984
96 805 648
688 557 815
41 93 675
21 314 943
888 237 621
655 268 263
655 145 746
502 211 927
845 386 88
396 593 946
565 197 335
668 884 56
128 390 535
340 889 635
939 164 873
18 109 173
338 431 381
175 763 265
451 65 516
246 159 981
123 536 596
598 576 218
290 901 901
13 83 9
458 96 645
858 10 268
309 213 829
275 766 531
560 897 67
5 519 598
788 387 233
466 326 714
8 710 811
278 198 116
127 832 829
552 396 709
606 599 344
510 537 96
116 197 504
16 525 201
298 543 156
45 732 590
596 364 861
281 686 279
42 522 722
855 192 140
25 488 896
896 708 563
305 541 323
384 375 842
941 359 508
714 230 574
527 88 691
806 517 820
900 21 742
931 333 974
184 760 646
816 809 719
915 294 16
542 723 444
625 167 72
354 104 403
940 241 820
529 243 648
495 149 598
920 628 614
913 320 566
344 155 812
390 389 651
134 387 30
916 946 747
208 128 479
438 445 626
154 543 760
914 127 767
62 674 211
583 309 351
730 402 188
615 182 844
182 648 284
514 222 219
779 12 238
805 667 410
765 777 168
72 940 844
172 687 670
634 663 561
852 207 887
376 358 302
180 533 695
689 405 506
132 98 970
184 700 941
517 476 861
503 194 509
554 593 428
596 471 454
662 631 482
488 895 328
697 674 715
353 767 841
693 253 241
833 601 202
554 726 950
557 859 124
191 46 624
770 500 573
747 879 604
82 135 175
134 178 148
338 681 567
858 792 837
604 711 556
197 103 687
280 252 271
921 674 354
410 443 447
544 204 113
498 362 339
298 39 231
928 146 727
819 55 528
639 316 821
66 139 989
1 575 887
19 640 268
97 939 188
422 938 245
125 634 619
42 12 413
542 736 692
655 653 891
371 483 978
541 420 800
670 642 558
607 43 507
662 794 372
301 438 321
641 745 862
631 248 315
678 705 42
214 771 68
630 88 96
723 387 428
89 868 770
552 345 840
889 320 652
642 943 837
364 603 608
908 40 423
577 118 759
946 395 805
455 314 121
3 669 267
172 849 752
610 380 937
412 110 817
56 367 990
656 860 804
896 781 853
608 328 256
682 943 270
573 433 367
738 893 961
425 471 119
920 804 954
708 186 128
126 72 546
793 677 556
727 479 582
31 575 351
386 140 212
538 279 102
650 335 341
512 249 788
351 832 916
843 717 868
419 211 274
458 640 776
692 251 839
248 558 184
52 471 350
444 577 47
45 834 267
845 490 282
937 809 37
758 398 819
681 431 174
588 161 810
296 349 97
708 339 975
860 360 38
892 131 173
432 46 490
577 802 986
248 200 962
134 313 771
432 36 159
919 253 445
776 470 217
895 293 612
572 872 352
843 753 605
941 861 457
137 610 719
637 909 453
549 684 737
97 147 165
472 839 132
136 858 693
90 480 117
739 127 921
205 395 27
651 624 510
417 81 16
721 687 19
634 319 594
323 350 118
525 71 522
612 228 684
917 112 684
111 817 549
209 531 618
861 195 449
65 617 674
145 777 185
872 78 459
345 106 949
329 609 637
340 564 108
829 415 501
734 757 861
852 526 821
203 267 123
870 681 377
257 6 469
486 331 96
551 183 540
318 347 307
272 677 879
86 594 184
22 257 538
180 568 718
546 224 46
48 178 641
691 609 863
587 893 250
65 31 217
190 614 849
28 154 497
400 937 276
640 9 750
511 506 669
808 415 132
78 817 597
858 731 457
894 453 693
669 912 80
154 142 483
93 610 286
892 674 644
82 605 21
733 338 893
895 285 30
535 784 735
334 219 423
134 59 645
329 383 759
95 937 163
608 28 188
896 704 762
570 55 978
559 548 359
706 545 402
276 226 772
404 73 977
822 126 231
758 194 238
76 764 881
290 247 836
519 203 604
185 62 663
452 466 624
917 604 953
426 27 78
148 106 995
129 164 964
351 556 985
884 769 860
687 342 656
258 152 370
672 427 372
426 824 736
371 724 432
175 348 106
935 724 545
111 9 11
381 419 718
777 266 306
252 744 98
17 565 181
180 688 664
527 304 973
858 116 417
608 927 465
634 835 251
516 770 797
339 808 923
195 330 487
146 304 998
330 439 501
856 359 814
391 758 924
409 212 261
170 936 476
734 403 605
123 756 741
928 290 985
78 598 38
769 260 706
45 35 656
607 196 994
22 233 753
858 301 128
645 837 446
874 62 193
608 644 39
455 883 238
193 457 511
390 382 470
257 867 711
170 128 436
118 438 291
307 540 549
747 22 638
780 601 59
691 940 289
149 273 194
319 671 902
876 911 304
898 332 120
771 424 795
610 292 248
733 324 898
7 250 528
227 547 944
941 48 748
785 436 862
898 451 619
781 607 709
199 922 820
210 815 702
508 181 705
606 898 680
572 944 461
465 516 51
456 574 643
20 331 100
256 389 984
853 728 316
606 408 478
604 810 219
704 161 793
658 671 424
284 452 207
632 726 999
557 50 208
476 175 827
436 284 221
650 746 957
545 631 674
509 186 900
836 664 122
870 560 95
203 189 20
609 96 22
584 377 853
234 278 715
712 740 511
483 642 968
55 307 962
625 68 563
20 804 895
905 423 701
768 84 922
702 454 587
292 267 49
545 320 926
147 217 884
422 923 570
507 123 864
98 86 947
816 462 314
432 654 94
413 364 750
802 761 62
227 110 833
247 328 259
709 519 977
467 345 443
51 922 520
518 422 830
820 831 681
570 599 8
119 375 121
755 37 918
606 187 928
249 343 86
737 74 476
458 919 595
171 900 886
118 732 442
748 142 993
745 210 254
722 885 170
585 775 189
345 640 802
374 449 101
116 903 576
418 230 185
746 655 667
652 630 242
573 255 327
478 304 35
18 105 952
273 408 241
800 484 10
510 583 251
776 4 238
858 355 712
827 826 237
138 723 713
223 586 105
812 684 339
8 6 70
901 343 541
117 96 997
577 511 616
177 867 471
620 227 568
191 671 509
243 274 807
474 705 554
651 691 673
599 298 180
795 729 189
452 391 700
244 740 793
707 934 643
939 722 158
261 244 609
848 371 897
739 143 857
236 894 570
625 909 871
924 546 712
794 627 300
747 177 648
883 438 788
873 389 139
931 139 949
867 239 167
129 139 407
238 424 991
614 279 817
852 770 200
534 192 544
673 742 514
81 330 355
860 364 934
106 301 637
929 419 338
702 689 33
394 593 401
927 541 863
203 902 235
814 372 580
850 287 945
853 761 492
597 352 547
56 258 627
384 661 245
906 333 229
937 192 906
869 738 80
880 619 753
406 54 993
440 18 629
655 215 415
200 122 565
142 264 823
73 901 650
699 245 91
56 603 782
557 170 342
256 796 525
334 377 50
566 133 455
183 421 304
606 874 587
547 580 318
884 111 801
520 852 313
831 226 897
155 222 951
125 640 325
478 624 803
621 22 975
777 347 150
798 130 39
470 144 244
611 850 590
160 102 433
476 875 117
807 799 686
808 522 891
267 358 505
313 910 175
525 586 441
258 471 26
148 624 847
855 2 221
793 551 553
229 195 660
276 239 806
503 753 100
310 878 366
112 936 186
695 713 426
183 641 939
130 455 429
758 732 873
178 695 752
617 901 801
679 693 23
118 787 447
432 293 173
885 405 456
737 276 76
514 865 313
841 705 30
831 882 996
276 126 853
25 841 755
699 445 343
846 551 109
787 887 283
883 254 565
30 413 311
915 943 371
534 668 982
544 280 359
359 347 264
177 632 505
498 863 92
428 475 359
139 52 852
642 242 313
299 550 285
598 847 949
684 676 671
945 309 384
205 509 499
294 752 867
925 295 282
390 285 33
280 215 584
922 909 482
190 18 149
878 810 857
422 196 76
158 595 182
4 426 590
904 386 283
48 726 396
321 487 676
174 464 197
22 466 807
598 589 179
130 493 317
163 716 810
662 143 96
816 18 542
576 710 269
745 275 53
63 222 613
657 272 887
831 552 168
156 85 72
480 527 199
423 189 416
86 45 240
812 437 240
385 7 231
606 145 990
918 208 731
189 476 642
502 168 653
350 786 457
176 466 297
237 118 980
239 170 573
202 33 764
694 133 534
260 720 169
350 262 163
309 657 345
87 54 896
377 351 822
689 192 570
474 199 663
408 326 827
299 932 368
498 866 696
726 890 135
207 599 564
354 54 433
225 60 12
38 144 129
239 934 355
90 928 460
1 820 137
277 92 878
100 748 782
911 231 294
713 383 117
441 79 263
899 32 842
198 230 589
577 130 883
198 743 21
90 64 939
10 356 876
288 381 4
844 126 471
782 658 321
157 725 824
231 811 141
639 746 241
913 276 901
702 337 96
327 317 216
886 119 710
255 359 281
725 600 289
94 159 137
784 709 388
601 258 273
833 919 489
718 682 489
422 635 924
420 453 163
598 624 214
380 801 82
771 177 947
541 668 333
276 737 914
320 636 471
460 389 849
810 739 442
854 231 871
573 863 927
807 842 410
47 531 15
529 459 857
486 708 271
438 256 519
571 468 89
268 522 109
762 397 5
188 392 291
782 441 459
582 423 403
565 363 930
584 925 972
598 317 613
52 475 693
647 552 598
867 123 522
646 546 936
101 738 994
445 804 190
141 707 903
21 585 583
647 513 485
571 741 126
818 756 536
864 186 921
910 318 918
277 332 849
279 820 376
930 51 111
640 819 982
583 579 323
515 552 668
93 123 712
722 747 125
43 341 581
673 598 118
338 690 301
271 156 610
147 81 706
556 526 899
878 444 796
927 436 632
328 644 341
343 753 665
768 479 867
881 38 262
507 36 93
346 904 702
224 124 295
543 141 608
265 487 256
539 561 125
603 690 162
319 643 410
66 225 595
440 114 261
521 768 68
455 886 516
414 4 938
500 108 275
54 252 434
55 16 272
490 293 712
797 897 470
85 2 534
237 312 213
478 370 75
553 722 43
946 748 839
650 572 699
358 881 643
479 459 957
214 295 170
691 284 705
116 21 731
809 162 869
665 299 708
189 860 218
