17
944 811
804 387 -546
126 693 -423
195 331 -465
268 674 -904
66 126 240
863 559 -347
376 648 -33
439 155 -63
330 419 -385
389 394 -194
240 753 -111
327 848 -53
286 794 579
873 545 -538
296 787 -749
429 733 -23
66 273 -607
438 458 836
7 721 -647
540 173 -498
148 24 407
133 555 189
428 46 280
224 196 833
168 357 972
242 376 -552
43 335 -991
377 40 833
492 584 358
612 326 541
570 888 766
412 374 -940
518 751 774
473 558 908
412 864 -420
787 664 -899
461 29 -707
245 452 -280
110 322 556
762 449 603
49 208 -985
527 287 -446
862 482 -234
482 256 -163
693 584 -759
184 198 166
729 471 -919
460 222 592
49 65 401
850 681 768
719 273 -802
601 181 162
781 281 -802
822 644 -348
578 332 470
65 263 -571
696 746 12
402 816 -825
731 204 -350
606 115 -744
71 144 938
817 824 -252
900 229 251
777 613 -649
878 551 116
316 281 865
518 746 -180
187 481 -881
148 306 995
209 706 746
787 396 848
98 310 68
529 137 -549
794 436 -528
623 734 -734
653 284 868
307 229 -706
534 751 873
194 538 -673
619 882 -887
8 839 973
651 602 -739
51 794 620
500 587 227
802 403 -914
493 30 -192
432 309 -261
437 435 437
66 556 -575
329 110 -607
416 24 -115
14 622 635
474 529 305
42 416 -384
26 658 166
477 860 163
227 171 579
154 220 968
331 309 -317
245 863 -991
33 34 -992
144 263 812
497 803 734
81 206 -829
200 499 588
183 234 -550
895 229 889
656 220 -133
396 287 863
511 485 219
805 874 766
435 548 -643
723 554 602
703 40 -741
447 737 -250
685 538 -153
74 78 361
188 700 999
274 673 1
753 210 -187
496 806 829
594 518 384
521 262 90
795 81 -305
241 317 355
880 583 938
73 278 -81
619 178 680
456 712 -720
521 826 -106
499 828 -151
107 236 -776
78 745 297
424 883 -680
78 874 -40
464 319 816
218 634 224
409 63 434
765 546 411
151 671 223
806 448 -292
127 742 353
469 191 -593
716 634 170
901 699 -686
533 33 -559
341 662 603
665 164 -918
366 92 -380
311 91 242
751 182 -468
546 273 356
680 196 290
573 15 896
404 696 -215
797 503 -489
571 231 -799
477 828 522
32 154 273
787 353 504
28 108 -13
735 319 743
854 861 -162
252 186 298
523 491 679
445 186 473
300 788 355
742 297 827
28 72 387
537 355 707
758 724 -311
665 92 -669
45 303 -632
780 156 74
541 240 659
555 316 593
550 223 -938
193 895 -451
66 692 -630
449 283 -27
608 453 707
277 122 954
843 444 784
133 348 1
418 510 173
547 672 -538
798 39 995
619 762 -452
336 103 -700
762 833 -856
632 41 736
784 764 -164
535 497 -851
375 698 891
286 674 -780
312 597 -940
818 890 -36
732 878 189
724 38 -629
245 499 843
569 176 -163
734 151 386
329 863 -179
41 259 -499
343 356 81
401 722 105
212 456 -367
522 744 -276
255 658 -560
853 126 -61
58 507 299
80 710 591
441 292 -102
513 52 56
832 334 925
599 719 46
355 872 510
334 8 -643
521 121 851
495 754 -410
161 394 391
74 73 -3
774 475 314
665 394 -327
423 733 -791
298 671 588
778 741 -23
681 132 -257
42 445 893
400 772 830
367 19 489
237 461 -894
220 820 -771
755 458 645
54 366 -123
289 558 304
304 198 -243
688 319 -909
410 191 -158
740 791 -589
453 299 -301
349 441 -904
843 503 -759
867 37 966
406 684 -980
825 105 7
544 670 -458
820 32 -952
880 603 901
360 303 -590
870 653 -313
220 873 306
194 607 -725
141 219 546
730 878 423
316 323 121
898 219 872
328 729 468
394 649 583
425 263 -551
446 792 -689
732 97 -883
784 853 935
714 210 39
44 869 646
190 826 324
520 288 601
166 368 964
466 421 417
798 27 794
843 861 330
633 22 443
249 219 -80
47 705 806
169 787 707
211 824 -949
236 493 634
262 129 -548
507 64 -633
493 776 816
32 266 -356
463 91 -279
691 4 505
665 570 -766
179 148 -973
277 835 -227
363 128 461
108 626 782
365 557 63
92 102 353
80 364 862
216 43 906
690 580 -434
235 423 467
462 463 -282
393 92 -881
838 256 54
362 5 852
423 665 -813
401 236 -929
196 900 -897
495 192 163
42 54 -786
432 437 30
891 83 -231
302 782 -347
108 615 -303
728 533 775
164 531 -84
676 886 736
885 265 459
428 616 -888
502 572 -56
854 102 -87
644 733 260
881 383 -288
523 805 -959
208 675 274
810 143 -944
374 93 -765
58 740 492
500 168 -542
87 893 275
717 274 976
296 738 936
628 818 -795
117 466 949
754 758 282
547 143 -215
679 738 -5
836 91 599
393 385 193
327 594 -593
343 535 -652
171 784 26
806 58 -97
174 317 688
78 302 -169
393 644 823
517 308 -380
303 274 -286
686 363 -318
641 141 671
712 344 -16
187 133 227
481 753 -11
517 755 -590
26 105 838
421 487 -272
335 541 -198
240 360 925
180 123 350
329 9 69
664 153 641
182 509 814
191 54 781
296 844 829
671 85 968
746 893 828
481 780 -449
8 231 -878
215 373 -211
136 110 -702
390 629 728
368 496 -161
852 225 223
256 514 -736
886 633 306
577 534 -960
201 196 -667
779 864 928
848 178 127
884 435 -618
881 337 -611
618 23 962
446 111 -283
399 58 -529
165 255 349
746 15 -855
450 107 796
2 724 -12
375 714 841
415 374 -894
462 171 -610
264 698 333
751 859 -915
523 614 -267
612 755 -481
417 206 -358
519 391 238
292 307 414
862 26 -654
396 580 350
692 198 -938
856 811 298
876 546 -183
668 396 -414
147 287 996
243 783 76
500 371 -559
108 260 -588
410 776 343
503 277 -216
26 745 504
666 94 698
605 844 -890
374 556 160
781 533 736
739 741 -963
234 513 143
659 264 -784
610 87 12
70 480 -384
382 529 -612
438 613 592
310 117 5
134 861 -194
761 849 17
235 528 -922
590 576 829
849 394 -189
758 648 -871
209 369 879
644 403 249
25 188 -476
602 717 -35
273 143 649
107 426 -230
474 660 -781
596 359 -734
445 704 -380
598 407 -950
774 758 -264
721 868 515
872 647 -451
139 545 669
825 702 -215
246 741 143
257 590 -965
725 540 -308
497 24 -967
645 869 -239
696 532 -924
443 215 -909
565 429 986
250 450 69
703 18 286
267 681 -276
350 665 -84
409 606 -512
279 783 -427
789 183 868
208 175 -177
328 237 -351
893 878 -190
629 632 -159
274 323 216
784 256 986
498 94 314
723 709 52
43 777 -391
405 140 791
61 796 720
631 879 838
68 874 675
257 864 -144
648 481 705
67 88 567
519 89 -790
460 449 892
517 493 311
340 310 -531
432 859 113
263 253 -990
166 98 35
132 476 -323
14 203 -636
639 397 -876
190 856 51
595 855 158
496 75 506
668 896 111
727 153 -338
758 674 -119
144 613 -135
482 230 916
758 285 346
688 41 765
218 423 130
208 820 91
848 646 -701
740 308 -790
662 807 -864
511 317 603
534 773 308
894 9 -85
228 283 678
502 681 -35
69 426 -303
493 570 -256
630 700 583
673 737 -992
682 695 -736
853 11 781
196 529 747
860 465 449
329 308 -65
175 502 652
79 155 -984
4 781 -820
148 548 997
64 104 224
604 761 -71
626 741 397
504 439 -790
449 278 -849
112 178 8
158 388 570
110 819 251
580 237 -806
98 681 -298
377 545 -873
852 102 450
654 310 -219
48 851 -814
176 725 -760
476 161 876
485 845 695
256 399 234
372 818 -439
846 467 -602
221 529 -343
444 267 -659
833 249 -728
769 223 -108
245 843 954
598 212 -537
127 642 -953
681 10 775
672 625 -93
561 632 -976
8 738 -602
674 453 254
603 792 -852
505 37 -106
798 505 304
706 524 -2
589 885 -26
139 827 295
310 768 925
687 560 -193
168 421 -659
67 759 853
31 336 -536
271 884 289
541 659 -819
826 699 137
825 884
238 526 -644
740 228 321
229 43 -153
684 485 875
444 692 -470
723 172 -690
479 532 917
694 714 -173
348 687 856
124 418 -381
1 346 -5
639 265 370
304 772 -69
637 156 897
682 623 466
277 544 -183
108 659 -781
175 800 -352
35 497 -232
375 154 -413
74 276 -933
784 474 169
586 510 344
442 227 481
100 787 -134
747 599 752
640 218 165
558 470 -239
110 800 -581
325 579 -44
727 544 -686
303 276 -155
396 98 -15
4 295 -605
527 787 783
633 407 -69
347 187 -351
547 36 -39
138 663 -796
374 333 461
732 178 -822
563 695 -816
778 270 -40
800 64 627
452 128 35
357 78 -676
117 425 -287
771 397 664
213 572 192
395 191 -642
808 198 -957
284 816 886
419 492 910
43 512 970
593 738 -270
160 748 -983
438 270 652
114 403 -811
613 16 470
63 724 -693
718 703 304
807 1 216
580 186 229
43 599 -910
575 460 615
582 221 670
232 429 -717
241 712 692
234 147 -583
538 740 -86
757 182 851
236 294 -921
167 455 -452
99 297 798
7 783 688
553 578 552
247 447 369
676 216 543
175 17 -168
717 546 -20
527 294 759
35 745 227
713 39 549
568 503 -622
484 10 628
20 181 624
543 803 -662
810 527 -355
95 417 -821
554 548 -532
822 588 -697
253 625 292
333 704 -960
126 608 -235
399 471 530
362 595 286
209 66 -112
115 244 260
236 620 -492
183 772 -998
221 292 669
62 361 895
552 106 -424
588 320 792
295 132 -155
542 233 -155
109 516 746
265 400 920
326 681 365
150 238 418
370 95 -686
546 692 764
405 225 153
181 445 64
801 823 -559
615 607 -359
763 659 214
412 600 373
125 810 -775
322 721 -331
517 208 159
18 697 138
180 148 -244
727 476 -223
404 441 -940
151 425 -680
478 89 -409
454 725 -562
77 339 -388
674 50 -107
636 49 -384
99 409 -274
384 508 153
581 75 477
763 87 -64
340 739 -499
552 203 -477
716 20 55
351 750 -668
499 637 663
769 7 960
640 217 925
290 499 408
464 377 -814
657 216 -853
543 514 920
278 118 -2
507 579 506
181 632 404
603 644 813
99 70 942
747 238 -635
522 787 -158
815 190 -25
562 248 465
273 623 -648
421 800 -349
531 533 -846
253 236 225
715 367 -341
112 788 244
618 186 189
699 754 706
96 42 -973
293 70 240
627 450 -395
431 265 805
9 106 260
229 20 -370
644 458 439
589 112 975
767 798 -201
225 781 -840
468 612 870
817 816 -963
349 546 818
45 553 470
623 43 855
286 537 -434
423 151 -736
605 788 826
782 367 -862
64 283 87
107 577 29
327 67 -996
408 394 550
645 737 915
224 461 220
441 759 -424
621 411 -767
776 319 -290
573 702 627
373 786 363
464 351 -848
192 702 433
236 14 -605
547 540 492
676 683 297
24 433 -930
420 632 886
737 811 -53
350 239 226
603 250 689
484 430 -175
588 715 -791
793 127 77
753 456 863
204 537 609
220 247 538
425 725 -398
750 724 -321
529 202 -899
546 417 -930
252 56 372
759 675 -415
472 210 -160
313 187 -877
43 608 -659
599 504 -547
453 303 -425
168 610 -410
164 336 -723
332 327 -801
415 102 494
187 449 698
589 157 587
39 726 -982
304 222 -904
762 301 -671
606 3 32
250 596 166
445 219 -97
531 475 936
548 424 -339
219 439 -843
670 152 621
409 724 109
136 748 658
499 621 -661
617 597 352
494 65 81
775 292 302
32 406 -699
568 780 838
310 511 -106
38 506 -753
422 29 417
702 41 -802
45 368 -830
43 292 -317
15 501 441
307 492 -568
344 554 658
306 562 -868
543 663 527
521 639 398
592 407 132
247 453 358
467 162 762
327 618 665
319 349 -223
27 504 -389
751 507 639
337 517 461
434 763 666
387 513 163
814 447 -154
646 30 267
232 84 296
462 665 -756
458 229 685
419 484 666
819 568 -242
191 211 522
276 664 -611
254 23 208
747 453 464
161 315 259
313 535 130
63 174 1
47 415 153
490 432 -270
201 644 -360
13 348 71
204 439 384
801 361 -782
45 703 254
545 342 196
405 409 925
258 457 -700
796 121 707
266 22 737
12 379 -14
324 420 396
345 671 129
11 774 -433
163 729 984
489 74 -809
378 718 706
708 511 700
162 608 -52
309 241 525
658 667 -681
295 409 -514
482 435 -649
394 634 946
217 700 -786
376 786 495
636 460 842
315 248 873
326 761 79
475 516 151
726 388 159
87 620 192
270 720 863
764 325 -460
50 72 584
482 435 776
615 672 -894
422 483 -627
719 801 -839
632 548 -836
511 779 -693
705 802 -219
535 339 -410
242 472 78
679 342 -701
330 550 592
588 501 266
461 278 807
36 715 568
224 391 -749
234 626 -137
248 676 846
577 565 909
825 657 278
286 736 -753
92 766 -708
269 642 366
246 764 7
742 430 883
211 78 153
319 18 328
768 641 -403
207 366 -175
425 223 -534
741 264 977
609 59 -887
386 59 383
534 249 491
389 347 854
502 520 -83
264 166 -202
250 76 179
465 376 787
479 326 -819
238 351 -441
589 309 219
437 263 -842
746 239 -864
492 753 355
761 565 798
126 479 -26
96 560 551
641 323 -160
812 562 -648
209 169 -821
85 216 -842
436 669 -281
538 45 -121
588 566 -453
348 179 887
330 178 -314
165 756 558
564 406 -46
281 495 863
432 92 -231
266 312 -333
207 783 362
9 198 78
218 716 831
503 189 253
646 719 381
201 663 532
737 264 387
805 720 -386
295 465 132
550 789 232
795 29 -441
128 210 -279
85 94 607
643 650 367
404 263 14
654 636 844
129 81 -954
17 68 140
587 257 -928
793 168 4
360 670 385
801 312 426
160 228 -508
466 86 -390
9 301 13
339 693 724
411 98 116
455 319 77
673 321 -141
649 753 80
710 63 -564
441 311 293
144 757 680
776 641 -46
231 376 -458
574 196 437
665 41 -953
707 588 -743
143 114 -36
547 129 -398
530 348 707
738 372 224
73 491 -428
239 653 470
150 429 -725
654 422 202
685 31 -545
256 217 743
580 232 958
474 564 848
620 763 670
51 717 -928
738 771 -555
90 491 -114
349 731 -869
461 250 -401
348 327 967
529 610 899
682 606 -421
647 35 -516
651 460 -20
76 823 823
19 455 -875
655 475 835
561 581 -322
661 219 640
825 80 -918
426 148 -763
746 634 -508
621 553 251
51 690 161
362 522 314
652 403 129
158 39 -823
118 100 -899
62 743 587
236 320 237
606 751 760
687 779 680
681 728 248
106 221 -93
213 754 -396
775 750 357
159 779 769
586 664 -322
241 474 566
642 739 -150
393 78 328
552 213 815
794 47 -655
677 181 -399
450 787 -734
566 574 -787
266 113 78
559 636 821
276 750 -627
337 724 917
499 65 -691
684 9 -675
731 53 -148
435 565 409
627 667 760
68 288 -114
114 523 182
164 185 60
91 797 484
681 352 -857
799 348 -252
797 336 -995
817 33 759
46 565 512
618 583 -108
719 74 -644
347 562 773
205 302 789
391 170 -891
726 332 -268
531 317 -899
12 808 -637
114 12 -326
52 270 523
208 636 90
796 75 -234
346 229 -251
378 642 -931
439 355 69
462 636 -926
325 809 555
137 437 -248
5 818 -906
399 656 -485
405 747 645
391 736 880
793 434 -660
58 113 -776
785 342 792
714 37 -593
466 763 -573
712 202 341
437 126 -112
655 696 490
456 210 -436
55 76 398
60 516 -446
93 808 -372
747 7 -695
268 422 -524
756 143 -561
419 175 -253
535 782 -882
303 99 -513
278 549 565
80 279 -93
390 735 -288
627 280 835
130 729 -82
605 440 -487
515 405 -187
566 8 -560
84 733 577
412 697 -187
468 490 934
387 156 474
34 582 298
476 769 -728
339 380 -366
606 416 -792
23 803 -249
1 645 -180
469 395 708
742 62 933
193 251 -540
584 324 369
118 188 274
439 391 -548
516 745 16
538 434 -585
540 421 -205
43 611 11
515 244 -19
697 403 42
48 293 0
505 37 804
3 369 592
787 399 -423
675 747 818
538 722 611
369 50 -911
25 4 33
293 467 0
502 431 588
480 336 915
399 407 959
196 30 -656
675 750 327
180 352 866
350 452 -787
384 167 -607
509 786 954
722 114 -202
414 661 818
430 6 936
430 148 -692
230 715 590
386 306 824
17 9 313
745 791 21
132 236 -977
769 565 -967
658 296 -306
41 751 629
189 68 15
815 265 727
137 431 -463
528 816 -614
642 767 932
595 655 -49
33 47 -301
412 159 -379
530 439 61
405 783 -131
665 808 -808
483 70 415
295 583 184
234 118 -957
536 666 886
140 720 758
516 589 314
379 33 -558
772 367 726
241 722 971
343 607 586
532 411 986
274 233 -83
605 655 -557
186 685 550
425 34 -454
35 676 274
322 97 691
205 423 373
136 4 931
694 79 -477
376 473 102
275 408 -787
639 47 -651
221 197 554
591 208 235
693 234 201
327 96 -754
559 645 552
558 652 712
278 557 373
216 347 -400
6 169 801
715 812 489
358 554 397
513 471 -798
624 788 859
720 454 -710
697 68 458
688 633 -29
65 111 -46
8 527 374
802 530 -476
200 745 -338
147 304 -664
764 283 -381
286 339 0
126 772 34
259 298 -791
184 659 120
328 471 -857
296 355 468
34 523 688
166 139 -389
254 133 646
497 521 -739
747 93 46
39 609 338
196 665 172
713 374 -703
13 418 -486
38 551 559
498 170 -484
508 277 240
257 276 818
665 319 -348
619 756 -127
87 509 -396
704 276 297
78 674 -385
594 434 -530
310 813 -198
26 205 770
245 41 -953
422 84 790
197 460 -772
605 273 -151
378 324 -783
54 725 384
809 357 97
746 692 66
168 210 585
125 30 509
688 251 710
490 249 331
101 196 718
566 367 509
191 527 -269
792 166 804
106 146 -197
185 268 -678
732 582 -446
681 455 362
51 719 -237
53 396 203
577 44 764
466 820 856
425 708 -197
234 633 522
638 426 684
116 824 1000
511 229 728
498 799 -434
329 688 721
625 430 -290
683 359 -590
655 106 682
327 428 612
681 118 387
820 252 294
626 193 -13
373 182 985
542 346 -613
476 370 -863
332 565 885
526 581 -654
750 616 -466
52 686 -915
582 479 -984
48 148 259
553 551 -276
619 651 519
312 20 702
51 567 -370
583 156 872
558 644 664
629 601 -552
312 119 697
31 125 730
513 20 661
244 518 987
225 381 -699
224 239 -159
357 588 -92
285 638 -580
42 38 -322
565 1 826
142 567 -734
822 753 631
77 510 4
778 561 701
273 334 -282
484 495 -947
702 701 139
638 705 -552
320 450 49
353 178 -340
531 207 422
534 425 667
376 554 -402
157 569 992
498 48 -324
786 631 160
259 666 785
375 66 810
638 370 86
584 493 432
607 310 -883
588 323 170
271 9 338
760 704 289
572 14 194
63 23 460
638 331 906
195 635 -224
821 585 210
302 624 -193
758 96 -523
602 760 -604
773 240 -884
822 267 24
664 253 847
770 157 468
132 730 -128
470 650 -754
283 447 875
821 199 123
45 798 -166
710 384 -350
714 288 -915
797 752 -486
807 249 -392
643 135 -944
388 72 -451
3 32 -568
644 643 -362
313 746 -267
632 734 -737
89 242 252
389 645 -678
259 451 551
267 200 303
816 722 903
482 16 -479
285 534 -703
278 452 213
346 752 83
626 121 356
53 669 126
435 487 368
271 607 -806
759 6 -975
278 120 -992
191 56 -77
49 101 203
814 806 -569
160 15 372
686 611 -768
473 133 768
243 542 -975
406 60 225
524 339 293
808 790 20
529 473 -375
247 116 435
554 528 936
510 16 243
173 707 -874
195 70 -168
311 210 482
240 499 -327
4 26 720
90 464 -212
569 804 214
823 31 -432
789 168 -250
694 226 376
364 34 -433
205 178 332
424 608 -799
525 266 702
613 633 789
339 645 997
16 561 675
347 447 549
405 716 -435
71 567 394
773 123 113
496 657 -954
254 79 148
367 718 -402
202 707 -92
660 671 805
763 292 -126
367 409 807
129 328 -876
47 407 -446
29 39 983
406 242 -701
530 586 529
295 790 -525
124 252 977
717 439 274
229 428 -906
149 374 -767
224 555 138
271 627 355
14 270 710
676 293 -140
549 708 608
758 768 -50
439 385 -661
512 260 -187
631 780 432
770 94 598
746 698 -660
262 149 -833
516 10 -811
609 151 374
286 491 -390
791 741 -211
269 680 769
423 519 128
211 542 -505
235 107 443
806 424 720
779 30 809
86 737 58
813 379 -663
315 218 -286
330 225 -78
303 91 -770
710 640 -670
376 484 -697
643 141 -530
977 906
783 147 956
36 883 774
97 491 49
631 506 255
398 326 96
905 18 -672
863 342 -55
346 549 347
928 953 224
971 391 -701
713 419 283
717 818 487
244 605 -562
260 590 338
644 700 610
459 906 603
975 369 -525
162 777 561
475 471 -620
676 612 -612
816 737 690
370 313 -802
62 224 -450
819 617 449
361 759 -88
888 766 222
238 594 405
738 888 36
928 486 -91
347 238 75
712 815 -116
891 586 -624
392 340 -723
909 302 780
425 747 308
386 838 300
184 209 -335
784 373 633
9 913 717
497 496 -901
223 676 -360
424 758 915
199 968 579
52 740 -454
573 539 889
892 698 852
32 930 -492
921 146 996
617 382 590
323 144 135
245 206 236
702 244 452
929 891 -399
522 656 77
487 197 97
327 909 770
279 152 602
506 199 279
27 427 467
314 554 846
829 678 84
925 974 -109
589 430 -234
377 658 621
826 88 841
831 617 66
732 34 765
110 444 -438
343 315 324
465 710 -652
71 469 -436
923 605 382
808 525 302
264 136 -907
365 910 -720
302 395 -602
267 932 -487
774 770 516
801 769 -609
27 186 562
943 866 -915
864 92 753
482 745 95
794 767 360
347 969 825
210 312 385
921 476 -316
685 6 713
481 460 -18
11 604 -46
835 264 444
700 657 622
203 587 388
387 672 -889
425 975 743
763 531 202
24 846 -171
922 298 -216
102 802 234
402 840 -927
405 2 367
752 297 -633
574 432 703
392 945 -235
498 814 -605
396 52 420
306 377 174
842 169 981
497 12 818
921 210 -528
559 799 -213
301 918 97
70 42 559
632 740 991
786 407 372
